"Rating","Style","Name","Num Reviews","Locations","Link","Brewery","Light","Dark","Roasted","Sweet","Bitter","Carbonation","Fruit","Spice","Sour","Smokey","Total Count"
"70","Euro Strong Lager","Jupiler Tauro","8","{'Belgium': 3, 'United Kingdom (England)': 1, 'Netherlands': 3, 'Wisconsin': 1}","http://beeradvocate.com/beer/profile/134/50624/?sort=topr","Brasserie Piedboeuf","18","7","0","17","10","11","2","1","1","0","67"
"76","Euro Strong Lager","Gordon Finest Red","10","{'Netherlands': 2, 'Minnesota': 1, 'Virginia': 1, 'Massachusetts': 1, 'Belgium': 3, 'United Kingdom (England)': 1, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/9534/26121/?sort=topr","John Martin's (John Martin SA)","18","12","5","35","11","16","5","0","1","2","105"
"70","Euro Strong Lager","Aldara Stiprais (Strong)","10","{'New Jersey': 2, 'Florida': 2, 'Virginia': 2, 'North Carolina': 1, 'New York': 1, 'Massachusetts': 1, 'Russian Federation': 1}","http://beeradvocate.com/beer/profile/1382/31113/?sort=topr","Aldaris","29","3","2","22","11","15","7","3","1","0","93"
"71","Euro Strong Lager","Tuborg Fine Festival (FF)","6","{'Wisconsin': 1, 'Virginia': 1, 'Sweden': 1, 'Germany': 1, 'United Kingdom (England)': 1, 'Texas': 1}","http://beeradvocate.com/beer/profile/1435/9107/?sort=topr","Tuborgs Bryggerier A/S","13","7","4","11","7","13","2","0","0","0","57"
"82","Euro Strong Lager","Sherbrooke Shamrock","9","{'Quebec (Canada)': 2, 'Alberta (Canada)': 5, 'Ontario (Canada)': 2}","http://beeradvocate.com/beer/profile/711/35823/?sort=topr","Alley Kat Brewing Company","28","13","1","20","14","18","12","6","7","0","119"
"69","Euro Strong Lager","Amsterdam Navigator 8,4","6","{'Switzerland': 1, 'Michigan': 1, 'Netherlands': 2, 'Illinois': 1, 'France': 1}","http://beeradvocate.com/beer/profile/506/43461/?sort=topr","Grolsch Bierbrouwerij N.V.","26","10","0","38","9","20","9","0","1","0","113"
"92","Dubbel","Chimay Première (Red)","100","{'Afghanistan': 1, 'Mississippi': 1, 'Minnesota': 3, 'Illinois': 3, 'Netherlands': 1, 'Indiana': 1, 'Maryland': 2, 'Texas': 6, 'Ontario (Canada)': 4, 'Israel': 1, 'Australia': 2, 'Wisconsin': 2, 'Michigan': 7, 'Connecticut': 1, 'California': 5, 'Massachusetts': 7, 'West Virginia': 1, 'Belgium': 1, 'New Hampshire': 2, 'Germany': 1, 'Georgia': 2, 'Pennsylvania': 9, 'Quebec (Canada)': 2, 'Florida': 2, 'Kentucky': 1, 'Rhode Island': 1, 'Missouri': 2, 'Ohio': 4, 'Alabama': 1, 'Colorado': 2, 'Mexico': 1, 'New Jersey': 2, 'North Carolina': 2, 'New York': 6, 'United Kingdom (England)': 1, 'Nevada': 1, 'Maine': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/215/672/?sort=topr","Bières de Chimay S.A.","175","231","39","371","65","227","136","106","33","10","1393"
"93","Dubbel","Ommegang (Abbey Ale)","100","{'Mississippi': 1, 'Alberta (Canada)': 2, 'Minnesota': 4, 'Illinois': 4, 'Arkansas': 2, 'Indiana': 3, 'Maryland': 2, 'Louisiana': 5, 'Texas': 2, 'Ontario (Canada)': 1, 'Korea (North)': 1, 'Wisconsin': 4, 'Michigan': 1, 'Kansas': 1, 'Virginia': 1, 'Montana': 1, 'California': 6, 'Massachusetts': 4, 'South Carolina': 1, 'New Hampshire': 2, 'Pennsylvania': 12, 'Florida': 3, 'Kentucky': 2, 'Rhode Island': 1, 'Missouri': 1, 'Ohio': 2, 'Colorado': 2, 'New Jersey': 3, 'Washington': 1, 'North Carolina': 4, 'New York': 9, 'Nevada': 1, 'Maine': 1}","http://beeradvocate.com/beer/profile/42/142/?sort=topr","Brewery Ommegang","125","328","53","433","58","244","200","121","35","6","1603"
"93","Dubbel","Westmalle Trappist Dubbel","100","{'Brazil': 1, 'Afghanistan': 1, 'Mississippi': 1, 'Alberta (Canada)': 1, 'Minnesota': 3, 'France': 1, 'Georgia': 2, 'Indiana': 1, 'Texas': 6, 'Louisiana': 1, 'Idaho': 1, 'Ontario (Canada)': 2, 'Manitoba (Canada)': 1, 'Wisconsin': 1, 'Michigan': 2, 'Virginia': 1, 'Oregon': 2, 'Connecticut': 2, 'Tennessee': 1, 'California': 3, 'Massachusetts': 7, 'Belgium': 1, 'New Hampshire': 1, 'Oklahoma': 1, 'Spain': 2, 'Netherlands': 2, 'Newfoundland (Canada)': 1, 'Pennsylvania': 5, 'Quebec (Canada)': 1, 'Florida': 1, 'Kentucky': 2, 'Rhode Island': 2, 'Missouri': 1, 'Ohio': 2, 'Illinois': 5, 'New Jersey': 6, 'Washington': 1, 'North Carolina': 2, 'New York': 8, 'United Kingdom (England)': 3, 'Maine': 1, 'British Columbia (Canada)': 3}","http://beeradvocate.com/beer/profile/208/674/?sort=topr","Brouwerij Westmalle","152","412","78","386","90","261","193","59","42","17","1690"
"88","Dubbel","Père Jacques","100","{'Oklahoma': 2, 'Delaware': 2, 'Minnesota': 2, 'Illinois': 10, 'Indiana': 2, 'Maryland': 4, 'Texas': 1, 'Ontario (Canada)': 3, 'Arizona': 1, 'Wisconsin': 1, 'Michigan': 1, 'Virginia': 4, 'Oregon': 1, 'Montana': 1, 'California': 8, 'Massachusetts': 4, 'New Hampshire': 4, 'Georgia': 4, 'Pennsylvania': 13, 'Florida': 1, 'Kentucky': 1, 'Rhode Island': 2, 'Missouri': 1, 'Ohio': 2, 'Colorado': 2, 'New Jersey': 6, 'Washington': 3, 'North Carolina': 1, 'New York': 7, 'District of Columbia': 1, 'United Kingdom (England)': 1, 'Maine': 3}","http://beeradvocate.com/beer/profile/1549/16807/?sort=topr","Goose Island Beer Co.","189","303","40","500","44","226","236","63","24","5","1630"
"93","Dubbel","St. Bernardus Prior 8","100","{'Afghanistan': 1, 'Mississippi': 1, 'Oklahoma': 2, 'Minnesota': 4, 'Illinois': 8, 'Netherlands': 1, 'Maryland': 2, 'Texas': 2, 'Ontario (Canada)': 2, 'Israel': 1, 'Arizona': 2, 'Wisconsin': 1, 'Michigan': 7, 'Kansas': 1, 'New York': 7, 'California': 5, 'Massachusetts': 3, 'New Hampshire': 1, 'Alberta (Canada)': 1, 'Georgia': 4, 'Pennsylvania': 10, 'Florida': 3, 'Kentucky': 1, 'Nebraska': 2, 'District of Columbia': 2, 'Ohio': 2, 'Alabama': 2, 'Colorado': 4, 'New Jersey': 4, 'Washington': 2, 'North Carolina': 2, 'Tennessee': 4, 'Montana': 1, 'British Columbia (Canada)': 2}","http://beeradvocate.com/beer/profile/259/1855/?sort=topr","Brouwerij St. Bernardus NV","180","422","50","453","58","247","221","96","17","5","1749"
"93","Dubbel","Trappistes Rochefort 6","100","{'Afghanistan': 1, 'Oklahoma': 1, 'Minnesota': 2, 'Illinois': 8, 'Netherlands': 1, 'Ohio': 1, 'Indiana': 2, 'Maryland': 2, 'Louisiana': 1, 'Thailand': 1, 'Texas': 5, 'Ontario (Canada)': 2, 'Australia': 1, 'Iowa': 1, 'Michigan': 5, 'Kansas': 1, 'Virginia': 4, 'Connecticut': 2, 'California': 9, 'Massachusetts': 3, 'Russian Federation': 1, 'New Hampshire': 2, 'Spain': 1, 'Georgia': 3, 'Pennsylvania': 4, 'Florida': 2, 'Kentucky': 1, 'Rhode Island': 3, 'South Carolina': 1, 'Missouri': 3, 'Wisconsin': 2, 'South Dakota': 1, 'Colorado': 3, 'New Jersey': 3, 'Washington': 2, 'North Carolina': 3, 'New York': 5, 'British Columbia (Canada)': 2}","http://beeradvocate.com/beer/profile/207/3842/?sort=topr","Brasserie de Rochefort","203","351","56","413","40","290","174","72","12","8","1619"
"90","Dubbel","Abbey Belgian Style Ale","100","{'Oklahoma': 2, 'Minnesota': 6, 'Illinois': 5, 'Arkansas': 3, 'New Mexico': 1, 'Indiana': 4, 'Maryland': 2, 'Louisiana': 1, 'Texas': 3, 'Ontario (Canada)': 2, 'Manitoba (Canada)': 1, 'Wisconsin': 3, 'Michigan': 6, 'Kansas': 2, 'Utah': 1, 'Virginia': 2, 'Oregon': 3, 'Connecticut': 1, 'New York': 5, 'California': 6, 'Idaho': 1, 'South Carolina': 2, 'Georgia': 2, 'Pennsylvania': 3, 'Kentucky': 2, 'Rhode Island': 1, 'Missouri': 1, 'Ohio': 5, 'Colorado': 10, 'New Jersey': 3, 'Washington': 1, 'North Carolina': 4, 'Tennessee': 3}","http://beeradvocate.com/beer/profile/192/1912/?sort=topr","New Belgium Brewing","204","267","67","364","61","224","190","110","20","12","1519"
"100","Dubbel","Trappist Westvleteren 8 (VIII)","100","{'New Hampshire': 1, 'Minnesota': 3, 'Illinois': 5, 'Georgia': 1, 'Indiana': 2, 'Maryland': 4, 'Louisiana': 1, 'Texas': 2, 'Ontario (Canada)': 3, 'Iowa': 1, 'Wisconsin': 1, 'Michigan': 2, 'Korea (South)': 1, 'Virginia': 4, 'Oregon': 1, 'Connecticut': 3, 'Montana': 1, 'California': 12, 'Massachusetts': 1, 'Germany': 1, 'Spain': 2, 'Netherlands': 3, 'Pennsylvania': 4, 'Florida': 3, 'Tennessee': 1, 'Sweden': 1, 'Australia': 1, 'District of Columbia': 1, 'Ohio': 2, 'France': 2, 'Colorado': 1, 'New Jersey': 4, 'Washington': 4, 'North Carolina': 3, 'New York': 8, 'Japan': 1, 'United Kingdom (England)': 5, 'Maine': 2, 'British Columbia (Canada)': 2}","http://beeradvocate.com/beer/profile/313/857/?sort=topr","Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren)","167","418","66","381","49","221","166","68","35","10","1581"
"71","Dubbel","Blue Moon Winter Abbey Ale","100","{'Oklahoma': 1, 'Minnesota': 4, 'Illinois': 5, 'Ohio': 4, 'Indiana': 3, 'Louisiana': 1, 'Texas': 4, 'Ontario (Canada)': 1, 'Arizona': 1, 'Wisconsin': 2, 'United Kingdom (Scotland)': 1, 'Michigan': 2, 'Kansas': 2, 'Virginia': 5, 'Oregon': 1, 'Connecticut': 2, 'Tennessee': 2, 'California': 5, 'Massachusetts': 2, 'West Virginia': 1, 'South Carolina': 1, 'Georgia': 3, 'Pennsylvania': 8, 'Florida': 2, 'Hawaii': 1, 'Kentucky': 4, 'Missouri': 3, 'Iowa': 1, 'Alabama': 1, 'Colorado': 1, 'New Jersey': 5, 'Washington': 1, 'North Carolina': 3, 'New York': 11, 'Montana': 1, 'Nevada': 2, 'Maine': 1}","http://beeradvocate.com/beer/profile/306/63224/?sort=topr","Coors Brewing Company","225","169","27","361","50","170","55","57","9","1","1124"
"86","Dubbel","Allagash Dubbel Ale","100","{'Delaware': 2, 'Illinois': 5, 'Arkansas': 1, 'Maryland': 4, 'Texas': 2, 'Tennessee': 1, 'Arizona': 1, 'Michigan': 2, 'Utah': 2, 'Virginia': 6, 'Connecticut': 3, 'Montana': 1, 'California': 6, 'Massachusetts': 10, 'South Carolina': 2, 'New Hampshire': 3, 'Vermont': 1, 'Georgia': 1, 'Pennsylvania': 9, 'Florida': 2, 'Kentucky': 2, 'Rhode Island': 4, 'Ohio': 2, 'New Jersey': 9, 'Saskatchewan (Canada)': 1, 'Washington': 5, 'North Carolina': 1, 'New York': 7, 'Maine': 2}","http://beeradvocate.com/beer/profile/4/10/?sort=topr","Allagash Brewing Company","181","248","80","385","81","213","135","77","27","13","1440"
"92","Dubbel","St. Bernardus Pater 6","100","{'Mississippi': 2, 'Oklahoma': 3, 'Minnesota': 4, 'Illinois': 7, 'Netherlands': 2, 'Maryland': 1, 'Ontario (Canada)': 1, 'Arizona': 1, 'Wisconsin': 3, 'Michigan': 5, 'Virginia': 1, 'New York': 2, 'California': 5, 'Massachusetts': 4, 'Alberta (Canada)': 1, 'West Virginia': 1, 'South Carolina': 4, 'United Kingdom (Wales)': 1, 'Georgia': 4, 'Pennsylvania': 12, 'Florida': 1, 'Kentucky': 3, 'Belgium': 1, 'Australia': 2, 'Missouri': 1, 'Ohio': 2, 'France': 1, 'Colorado': 6, 'New Jersey': 7, 'Washington': 3, 'North Carolina': 4, 'Tennessee': 1}","http://beeradvocate.com/beer/profile/259/1856/?sort=topr","Brouwerij St. Bernardus NV","189","356","50","398","61","262","183","100","30","8","1637"
"90","Dubbel","Maredsous 8","100","{'Mississippi': 1, 'Italy': 2, 'Alberta (Canada)': 5, 'Missouri': 1, 'Minnesota': 4, 'Illinois': 5, 'Indiana': 1, 'Maryland': 1, 'Louisiana': 1, 'Texas': 4, 'Ontario (Canada)': 8, 'Arizona': 1, 'Iowa': 1, 'Virginia': 4, 'Oregon': 1, 'Connecticut': 1, 'New York': 8, 'California': 6, 'Massachusetts': 4, 'Delaware': 1, 'Netherlands': 2, 'Pennsylvania': 8, 'Florida': 4, 'Rhode Island': 1, 'South Carolina': 1, 'Australia': 1, 'District of Columbia': 1, 'Wisconsin': 1, 'Alabama': 1, 'Colorado': 2, 'South Africa': 1, 'New Jersey': 3, 'Saskatchewan (Canada)': 1, 'Washington': 4, 'North Carolina': 1, 'Tennessee': 1, 'Montana': 1, 'Colombia': 1, 'United Kingdom (England)': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/222/2508/?sort=topr","Brune","139","347","79","353","62","217","138","68","34","5","1442"
"86","Dubbel","Ovila Abbey Dubbel","100","{'Mississippi': 1, 'Iowa': 3, 'Oklahoma': 3, 'Minnesota': 3, 'Illinois': 1, 'Arkansas': 1, 'Maryland': 3, 'Idaho': 1, 'Ontario (Canada)': 1, 'Korea (North)': 1, 'Australia': 2, 'Wisconsin': 2, 'Arizona': 1, 'Michigan': 4, 'Virginia': 3, 'Oregon': 1, 'Connecticut': 3, 'Montana': 1, 'California': 10, 'Massachusetts': 5, 'New Hampshire': 1, 'Alberta (Canada)': 1, 'Vermont': 1, 'Netherlands': 1, 'Pennsylvania': 7, 'Quebec (Canada)': 1, 'Florida': 3, 'Rhode Island': 1, 'Nebraska': 1, 'Missouri': 1, 'Ohio': 2, 'Colorado': 5, 'New Jersey': 6, 'Washington': 3, 'North Carolina': 2, 'New York': 9, 'Texas': 1, 'Nevada': 1}","http://beeradvocate.com/beer/profile/140/67106/?sort=topr","Sierra Nevada Brewing Co.","164","315","48","377","42","195","149","82","22","14","1408"
"90","Dubbel","Corsendonk Pater / Abbey Brown Ale","100","{'Mississippi': 1, 'Oklahoma': 1, 'Minnesota': 2, 'Illinois': 5, 'Netherlands': 2, 'New Mexico': 1, 'Indiana': 1, 'Maryland': 8, 'Louisiana': 3, 'Arizona': 1, 'Michigan': 3, 'Virginia': 6, 'Connecticut': 5, 'Montana': 1, 'California': 6, 'Massachusetts': 3, 'South Carolina': 1, 'New Hampshire': 2, 'Spain': 2, 'Georgia': 4, 'Pennsylvania': 5, 'Quebec (Canada)': 1, 'Florida': 3, 'Hawaii': 1, 'Kentucky': 2, 'Rhode Island': 2, 'Belgium': 1, 'Switzerland': 1, 'Ohio': 1, 'Alabama': 1, 'Colorado': 2, 'New Jersey': 9, 'Washington': 2, 'North Carolina': 1, 'New York': 8, 'United Kingdom (England)': 2}","http://beeradvocate.com/beer/profile/41/138/?sort=topr","Brouwerij Corsendonk","178","417","84","310","59","240","144","87","29","21","1569"
"84","Dubbel","Smuttynose Winter Ale","100","{'Illinois': 10, 'Maryland': 1, 'Texas': 2, 'Ontario (Canada)': 1, 'Wisconsin': 2, 'Virginia': 3, 'Connecticut': 3, 'Montana': 1, 'New Hampshire': 4, 'Massachusetts': 10, 'South Carolina': 4, 'California': 1, 'Georgia': 3, 'Pennsylvania': 15, 'Florida': 4, 'Kentucky': 1, 'Rhode Island': 1, 'District of Columbia': 1, 'Ohio': 9, 'New York': 8, 'Colorado': 2, 'New Jersey': 4, 'North Carolina': 4, 'Tennessee': 2, 'Maine': 2}","http://beeradvocate.com/beer/profile/141/26667/?sort=topr","Smuttynose Brewing Company","188","304","93","388","93","195","119","62","16","6","1464"
"85","Dubbel","Grimbergen Dubbel","100","{'Mississippi': 1, 'Italy': 1, 'Oklahoma': 2, 'Minnesota': 1, 'Illinois': 3, 'Georgia': 1, 'Indiana': 1, 'Maryland': 3, 'Louisiana': 4, 'Texas': 1, 'Ontario (Canada)': 2, 'Australia': 3, 'Wisconsin': 2, 'Michigan': 3, 'Virginia': 3, 'California': 12, 'Massachusetts': 4, 'Belgium': 2, 'Germany': 1, 'Spain': 2, 'Netherlands': 4, 'Pennsylvania': 8, 'Quebec (Canada)': 1, 'Kentucky': 3, 'Rhode Island': 1, 'Sweden': 2, 'Arizona': 1, 'Missouri': 3, 'Ohio': 6, 'Colorado': 2, 'New Jersey': 2, 'New York': 9, 'United Kingdom (England)': 1, 'Nevada': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/436/1496/?sort=topr","Brouwerij Alken-Maes","165","281","53","383","53","204","119","42","27","6","1333"
"92","Dubbel","Trappist Achel 8° Bruin","100","{'Brazil': 1, 'Afghanistan': 1, 'Mississippi': 1, 'Italy': 1, 'Czech Republic': 1, 'Alberta (Canada)': 6, 'Minnesota': 3, 'Illinois': 1, 'Maryland': 3, 'Louisiana': 2, 'Texas': 2, 'Ontario (Canada)': 4, 'Australia': 4, 'Michigan': 3, 'Virginia': 1, 'Connecticut': 1, 'California': 7, 'Massachusetts': 5, 'West Virginia': 1, 'South Carolina': 1, 'New Hampshire': 1, 'United Kingdom (Wales)': 1, 'Spain': 1, 'Vermont': 2, 'Netherlands': 3, 'Pennsylvania': 8, 'Quebec (Canada)': 1, 'Philippines': 1, 'Kentucky': 2, 'Belgium': 3, 'Sweden': 2, 'Ohio': 2, 'Alabama': 2, 'Denmark': 1, 'Colorado': 2, 'New Jersey': 2, 'Washington': 4, 'North Carolina': 2, 'New York': 7, 'Japan': 1, 'United Kingdom (England)': 1, 'Nevada': 1, 'Maine': 1}","http://beeradvocate.com/beer/profile/922/8045/?sort=topr","Brouwerij der St. Benedictusabdij de Achelse","185","358","59","393","68","266","191","71","47","17","1655"
"88","Dubbel","Lost &amp; Found Abbey Ale","100","{'Alberta (Canada)': 1, 'Missouri': 2, 'Illinois': 4, 'Maryland': 1, 'Texas': 1, 'Ontario (Canada)': 4, 'Australia': 2, 'Iowa': 1, 'United Kingdom (Scotland)': 1, 'Utah': 1, 'Virginia': 1, 'Oregon': 1, 'Montana': 2, 'California': 21, 'Massachusetts': 1, 'West Virginia': 1, 'New Hampshire': 1, 'Georgia': 8, 'Pennsylvania': 11, 'Florida': 1, 'Kentucky': 2, 'District of Columbia': 1, 'Ohio': 2, 'Alabama': 3, 'New York': 3, 'Colorado': 4, 'New Jersey': 12, 'Washington': 3, 'North Carolina': 1, 'Tennessee': 1, 'Nevada': 1}","http://beeradvocate.com/beer/profile/18149/31656/?sort=topr","The Lost Abbey","161","299","56","364","42","231","162","62","33","17","1427"
"88","Dubbel","La Trappe Dubbel (Koningshoeven / Dominus)","100","{'Brazil': 2, 'Italy': 1, 'Czech Republic': 1, 'Oklahoma': 2, 'New Hampshire': 1, 'Minnesota': 1, 'Illinois': 4, 'Indiana': 2, 'Maryland': 2, 'Louisiana': 1, 'Texas': 3, 'Ontario (Canada)': 5, 'Israel': 1, 'Australia': 9, 'United Kingdom (Scotland)': 1, 'Michigan': 5, 'Virginia': 4, 'Oregon': 1, 'Slovenia': 1, 'New York': 7, 'California': 6, 'Massachusetts': 2, 'South Carolina': 1, 'Thailand': 1, 'Germany': 1, 'Spain': 3, 'Vermont': 1, 'Netherlands': 1, 'Pennsylvania': 4, 'Quebec (Canada)': 1, 'Florida': 3, 'Belgium': 3, 'Sweden': 1, 'Missouri': 2, 'Switzerland': 1, 'Ohio': 3, 'Alabama': 1, 'France': 1, 'Colorado': 3, 'Mexico': 1, 'New Jersey': 2, 'District of Columbia': 1, 'United Kingdom (England)': 2}","http://beeradvocate.com/beer/profile/184/626/?sort=topr","Bierbrouwerij De Koningshoeven B.V.","146","355","48","402","70","255","175","69","18","14","1552"
"83","Dubbel","Bornem Dubbel","100","{'Mississippi': 1, 'Czech Republic': 1, 'Alberta (Canada)': 4, 'Missouri': 3, 'Illinois': 4, 'Arkansas': 1, 'Maryland': 4, 'Louisiana': 5, 'Texas': 3, 'Ontario (Canada)': 13, 'Arizona': 2, 'Michigan': 2, 'Kansas': 1, 'Virginia': 5, 'Connecticut': 1, 'New York': 6, 'California': 7, 'Massachusetts': 4, 'West Virginia': 1, 'South Carolina': 1, 'New Hampshire': 3, 'Germany': 1, 'Georgia': 1, 'Pennsylvania': 8, 'Poland': 1, 'Florida': 3, 'Rhode Island': 1, 'District of Columbia': 2, 'Ohio': 5, 'Alabama': 1, 'Colorado': 1, 'New Jersey': 2, 'Tennessee': 1, 'United Kingdom (England)': 1}","http://beeradvocate.com/beer/profile/48/1608/?sort=topr","Brouwerij Van Steenberge N.V.","154","316","47","308","58","243","142","42","44","9","1363"
"86","Dubbel","Affligem Dubbel","100","{'Italy': 1, 'Czech Republic': 1, 'Alberta (Canada)': 3, 'New Hampshire': 1, 'Illinois': 1, 'Georgia': 3, 'New Brunswick (Canada)': 1, 'Ohio': 2, 'Indiana': 1, 'Texas': 7, 'Ontario (Canada)': 22, 'Wisconsin': 1, 'Michigan': 1, 'District of Columbia': 1, 'Germany': 1, 'Massachusetts': 5, 'West Virginia': 1, 'California': 10, 'Oklahoma': 2, 'Spain': 4, 'Netherlands': 2, 'Newfoundland (Canada)': 1, 'Pennsylvania': 2, 'Quebec (Canada)': 4, 'Florida': 2, 'Kentucky': 1, 'Rhode Island': 1, 'Sweden': 1, 'Nova Scotia (Canada)': 1, 'Iowa': 1, 'Alabama': 1, 'United Kingdom (Northern Ireland)': 1, 'Colorado': 1, 'New Jersey': 1, 'Washington': 2, 'New York': 6, 'United Kingdom (England)': 1}","http://beeradvocate.com/beer/profile/196/157/?sort=topr","Brouwerij De Smedt / Brouwerij Affligem","142","292","56","315","42","233","129","82","34","8","1333"
"80","Dubbel","Belgian Style Dubbel","100","{'Minnesota': 1, 'Illinois': 2, 'Maryland': 6, 'Texas': 1, 'Arizona': 3, 'Iowa': 2, 'Michigan': 2, 'Virginia': 5, 'Connecticut': 2, 'District of Columbia': 1, 'California': 10, 'Massachusetts': 1, 'South Carolina': 3, 'New Hampshire': 2, 'Georgia': 1, 'Pennsylvania': 22, 'Florida': 6, 'Missouri': 1, 'Ohio': 1, 'New Jersey': 18, 'North Carolina': 3, 'New York': 6, 'Maine': 1}","http://beeradvocate.com/beer/profile/339/1027/?sort=topr","Flying Fish Brewing Company","196","219","38","358","39","200","132","56","17","4","1259"
"88","Dubbel","Urkontinent","100","{'Mississippi': 1, 'Delaware': 1, 'Illinois': 1, 'Indiana': 3, 'Maryland': 6, 'Texas': 1, 'Ontario (Canada)': 5, 'Arizona': 1, 'Michigan': 3, 'Virginia': 3, 'Connecticut': 2, 'New York': 9, 'New Hampshire': 1, 'Massachusetts': 7, 'South Carolina': 2, 'California': 4, 'Georgia': 1, 'Pennsylvania': 10, 'Quebec (Canada)': 1, 'Florida': 4, 'Kentucky': 5, 'Missouri': 1, 'Ohio': 7, 'Colorado': 1, 'New Jersey': 7, 'Washington': 3, 'North Carolina': 4, 'District of Columbia': 2, 'Montana': 1, 'Maine': 2}","http://beeradvocate.com/beer/profile/10099/73379/?sort=topr","Dogfish Head Brewery","202","394","275","392","49","217","107","51","16","19","1722"
"83","Dubbel","Abbey Ale","100","{'Mississippi': 3, 'Alberta (Canada)': 1, 'Minnesota': 4, 'Illinois': 3, 'Arkansas': 2, 'Ohio': 1, 'Maryland': 4, 'Louisiana': 4, 'Texas': 5, 'Ontario (Canada)': 1, 'Arizona': 1, 'Wisconsin': 7, 'Virginia': 1, 'Oregon': 1, 'Connecticut': 3, 'Montana': 1, 'New Hampshire': 2, 'Massachusetts': 1, 'Belgium': 1, 'California': 11, 'Oklahoma': 3, 'Vermont': 2, 'Georgia': 3, 'Pennsylvania': 6, 'Florida': 6, 'Kentucky': 3, 'Tennessee': 1, 'Nebraska': 1, 'Missouri': 1, 'Iowa': 2, 'Alabama': 4, 'Rhode Island': 1, 'Colorado': 2, 'New Jersey': 1, 'North Carolina': 2, 'New York': 5}","http://beeradvocate.com/beer/profile/3/45583/?sort=topr","Abita Brewing Co.","154","226","36","379","50","203","157","130","40","7","1382"
"82","Dubbel","Brother David's Belgian-style Double Ale","100","{'Alberta (Canada)': 5, 'Illinois': 5, 'Texas': 2, 'Idaho': 1, 'Ontario (Canada)': 1, 'Australia': 1, 'Wisconsin': 1, 'Arizona': 1, 'Michigan': 5, 'Kansas': 2, 'Virginia': 1, 'Oregon': 3, 'Connecticut': 1, 'District of Columbia': 1, 'California': 22, 'Massachusetts': 3, 'New Hampshire': 1, 'Oklahoma': 2, 'Georgia': 4, 'Pennsylvania': 4, 'Quebec (Canada)': 1, 'Florida': 2, 'Hawaii': 1, 'Kentucky': 1, 'Rhode Island': 1, 'Sweden': 1, 'Nebraska': 1, 'Missouri': 3, 'Ohio': 3, 'Colorado': 6, 'Mexico': 1, 'New Jersey': 3, 'Washington': 4, 'North Carolina': 2, 'New York': 3, 'Nevada': 1}","http://beeradvocate.com/beer/profile/193/4168/?sort=topr","Anderson Valley Brewing Company","113","314","37","375","48","187","102","49","15","9","1249"
