Name,Brewery,Rating,Link,Style,Light,Dark,Fruit,Sweet,Carbonation,Bitter,Spice
Trafalgar Maple Bock,Trafalgar Ales &amp; Meads,60,http://beeradvocate.com/beer/profile/765/36380/?sort=topr,Bock,-0.462427393,0.460870943,-0.439339286,0.858641605,-0.082370449,-0.495667617,-0.632312071
Natty Daddy,Anheuser-Busch,60,http://beeradvocate.com/beer/profile/29/73223/?sort=topr,American Malt Liquor,0.971967312,-0.699336489,-0.494183579,-0.056890356,0.327285601,-0.607760195,-1
Molson XXX,Molson Coors Canada,60,http://beeradvocate.com/beer/profile/433/3829/?sort=topr,American Malt Liquor,0.608887138,-0.583599731,-0.71953647,0.195468054,0.191719613,-0.230427366,-0.91157149
Labatt Bleue Dry,Labatt Brewing Company Ltd.,61,http://beeradvocate.com/beer/profile/478/1838/?sort=topr,American Adjunct Lager,0.97109956,-0.513043019,-0.697243215,-0.659609241,0.754966516,0.017360151,-1
Milwaukee Special Reserve Ice,Melanie Brewing Company,61,http://beeradvocate.com/beer/profile/1422/9184/?sort=topr,American Adjunct Lager,0.881504125,-0.621255682,-0.125369287,-0.254382147,0.376444327,-0.530449161,-1
Modelo Light,Grupo Modelo S.A. de C.V.,61,http://beeradvocate.com/beer/profile/75/11554/?sort=topr,Light Lager,1.442115559,-0.91652166,-1,-0.374792483,0.06182848,-0.114561275,-1
Kingfisher Strong,United Breweries,61,http://beeradvocate.com/beer/profile/91/1896/?sort=topr,American Adjunct Lager,0.300578888,0.060309555,-0.707009563,0.058819181,0.748306302,-0.507728959,-1
Melbourne Bitter,"Carlton &amp; United Breweries, Ltd.",61,http://beeradvocate.com/beer/profile/353/3998/?sort=topr,American Adjunct Lager,0.57679094,-0.638398282,-0.775180605,-0.631684681,1.06977705,0.603911282,-1
Crest Super Premium Lager,Crest Brewing Company,61,http://beeradvocate.com/beer/profile/975/7141/?sort=topr,Euro Strong Lager,0.711610896,-0.48318245,-0.657256469,-0.132966934,0.358589506,-0.136203645,-1
Game Day Light,"City Brewing Company, LLC",61,http://beeradvocate.com/beer/profile/782/57897/?sort=topr,Light Lager,1.368453303,-0.836225231,-0.755622326,-0.548616995,0.458228575,-0.305148983,-0.83305649
Lone Star Light,Pabst Brewing Company,61,http://beeradvocate.com/beer/profile/447/1731/?sort=topr,Light Lager,1.534756914,-0.876719752,-0.846705425,-0.482950746,0.332885962,-0.465068664,-1
Big Sky Kriek,Big Sky Brewing Company,61,http://beeradvocate.com/beer/profile/751/54148/?sort=topr,Fruit / Vegetable Beer,-0.34779794,1.148339621,-0.165192687,-0.308134329,1.151959375,-0.896422609,0.779298664
Blatz Beer,Pabst Brewing Company,61,http://beeradvocate.com/beer/profile/447/3010/?sort=topr,American Adjunct Lager,1.355492876,-0.764375654,-0.967445507,-0.419610226,0.431946114,-0.343638612,-1
Tooheys Extra Dry,Tooheys Brewing,61,http://beeradvocate.com/beer/profile/839/3626/?sort=topr,American Adjunct Lager,1.219594215,-0.720042154,-0.810117696,-0.48153523,0.197794323,0.006180369,-1
Royal Challenge Indian Premium Lager,Shaw Wallace &amp; Company Ltd.,61,http://beeradvocate.com/beer/profile/3081/9828/?sort=topr,American Adjunct Lager,0.700484778,-0.677018329,-0.289448361,-0.31524891,0.390489677,0.030137045,-0.87337278
Old Milwaukee Light,Pabst Brewing Company,61,http://beeradvocate.com/beer/profile/447/2260/?sort=topr,Light Lager,1.577286392,-0.93065486,-0.971257267,-0.556814925,0.381889122,-0.309047025,-1
Schaefer Light,F &amp; M Schaefer Brewing Co.,61,http://beeradvocate.com/beer/profile/442/5345/?sort=topr,Light Lager,1.599604847,-0.978195956,-0.945774904,-0.451310418,0.414450625,-0.516432718,-1
Busch NA,Anheuser-Busch,61,http://beeradvocate.com/beer/profile/29/13733/?sort=topr,Low Alcohol Beer,1.308905602,-0.681496161,-0.683161504,-0.440221177,0.485479524,-0.570033389,-1
Bard's Gold,"Bard's Tale Beer Company, LLC",61,http://beeradvocate.com/beer/profile/11034/47565/?sort=topr,Fruit / Vegetable Beer,0.462965453,-0.666086642,-0.247433134,-0.062188725,0.513105585,-0.195055704,-0.361798809
Molson Ice,Molson Coors Canada,61,http://beeradvocate.com/beer/profile/433/1359/?sort=topr,American Adjunct Lager,1.044613763,-0.833518981,-0.741233517,-0.22695139,0.349974243,-0.177282718,-0.893936174
Amnesia IPA,Indian Wells Brewing Company,61,http://beeradvocate.com/beer/profile/619/44185/?sort=topr,American IPA,0.16499446,-0.58615554,0.13212169,-0.243729151,0.00016422,0.71592233,-0.789074205
1 Door Flemish Style Sour Ale,Hermitage Brewing,61,http://beeradvocate.com/beer/profile/23459/66216/?sort=topr,Flanders Oud Bruin,-0.022262356,-0.183982171,1.623342173,-0.141404391,-0.037989183,-0.596979525,-1
Iron City Beer,Pittsburgh Brewing Co.,61,http://beeradvocate.com/beer/profile/410/2680/?sort=topr,American Adjunct Lager,1.053933075,-0.822805411,-0.436921343,-0.351199747,0.202069978,-0.126711377,-0.899653901
Cass Fresh,"Oriental Brewery Co., Ltd",61,http://beeradvocate.com/beer/profile/874/8750/?sort=topr,American Adjunct Lager,1.249545749,-0.842493699,-0.804146554,-0.504552534,0.92832059,-0.487417548,-0.799307802
Buckler,Heineken Nederland B.V.,61,http://beeradvocate.com/beer/profile/81/5636/?sort=topr,Low Alcohol Beer,0.972544647,-0.803646379,-0.707009563,-0.247061915,0.27376602,0.003475584,-1
Tecate,"CervecerÃ_a CuauhtÃ©moc Moctezuma, S.A. de C.V.",61,http://beeradvocate.com/beer/profile/57/848/?sort=topr,American Adjunct Lager,1.423365876,-0.825161722,-0.758438735,-0.42966442,0.062534483,-0.288180909,-0.90098829
Hue Beer,Hue Brewery LTD,61,http://beeradvocate.com/beer/profile/3194/7650/?sort=topr,American Adjunct Lager,1.01074153,-0.738463003,-0.74447637,-0.362000514,0.235631608,0.080807558,-0.809573387
Taiwan Beer,Taiwan Tobacco &amp; Liquor Corporation,61,http://beeradvocate.com/beer/profile/2577/6324/?sort=topr,American Adjunct Lager,1.015897277,-0.683229515,-0.721958054,-0.352463643,0.327285601,-0.065689657,-0.905029585
Hite,Hite Brewery Company LTD,61,http://beeradvocate.com/beer/profile/1472/3981/?sort=topr,Euro Pale Lager,0.934033428,-0.870227201,-0.608106699,-0.222457657,0.674266354,-0.302824262,-0.905511668
Palma Louca Pale Pilsner,Cervejaria Kaiser,61,http://beeradvocate.com/beer/profile/2480/6537/?sort=topr,German Pilsener,1.020924452,-0.708554425,-0.660247996,-0.181461481,0.181648278,-0.244737428,-1
Michelob Honey Lager,Anheuser-Busch,61,http://beeradvocate.com/beer/profile/29/2417/?sort=topr,American Amber / Red Lager,0.337375755,-0.572428017,-0.822776516,0.537095553,0.201031604,-0.261316363,-0.818398035
Coors Extra Gold,Coors Brewing Company,61,http://beeradvocate.com/beer/profile/306/1466/?sort=topr,American Adjunct Lager,1.167947923,-0.662329101,-0.779009646,-0.254618776,-0.050554826,-0.160292295,-1
Mickey's,Miller Brewing Co.,61,http://beeradvocate.com/beer/profile/105/810/?sort=topr,American Malt Liquor,1.078443016,-0.773373243,-0.739874838,-0.091285495,0.330453347,-0.512518819,-0.822298793
Coors,Coors Brewing Company,61,http://beeradvocate.com/beer/profile/306/1276/?sort=topr,American Adjunct Lager,1.15988994,-0.791304151,-0.762119669,-0.353952233,0.415771307,-0.262134396,-0.822721891
Foster's Lager,Foster's Group Limited,61,http://beeradvocate.com/beer/profile/575/918/?sort=topr,American Adjunct Lager,1.03983905,-0.843849899,-0.956851765,-0.293114542,0.147581849,0.28819767,-1
Taj Mahal Premium Lager,United Breweries,61,http://beeradvocate.com/beer/profile/91/2970/?sort=topr,American Adjunct Lager,1.156964581,-0.703209064,-0.712961964,-0.476406346,0.384212071,-0.157352332,-0.831925947
Molson M,Molson Coors Canada,61,http://beeradvocate.com/beer/profile/433/54274/?sort=topr,American Adjunct Lager,0.955592658,-0.890746831,-0.708887706,-0.466970515,1.183781864,-0.247514681,-0.840904261
Milwaukee Premium Brewing Company Classic Ice,"City Brewing Company, LLC",62,http://beeradvocate.com/beer/profile/782/32756/?sort=topr,American Adjunct Lager,1.031524388,-0.547016762,-0.295914453,-0.219702247,0.368441743,-0.781604261,-1
Camo 900 High Gravity Lager,Camo Brewing Company,62,http://beeradvocate.com/beer/profile/881/24072/?sort=topr,American Malt Liquor,0.468948403,-0.490393857,0.126536876,0.051705668,0.008325495,-0.344812783,-1
American,Pittsburgh Brewing Co.,62,http://beeradvocate.com/beer/profile/410/2712/?sort=topr,American Adjunct Lager,1.126357402,-0.749850866,-0.875579403,-0.37051024,0.46365056,-0.131652558,-1
Cintra Pilsen,Cervejaria Cintra,62,http://beeradvocate.com/beer/profile/5338/11507/?sort=topr,Czech Pilsener,0.884685028,-0.65423173,-0.462561919,-0.482076613,0.539337146,-0.041449471,-0.779713593
Caballo Cerveza Extra,World Brews,62,http://beeradvocate.com/beer/profile/21092/11699/?sort=topr,American Adjunct Lager,1.400432596,-0.788891482,-0.737494117,-0.519349135,0.342629943,-0.348599992,-1
Pure Blonde,"Carlton &amp; United Breweries, Ltd.",62,http://beeradvocate.com/beer/profile/353/20230/?sort=topr,Light Lager,1.191192692,-0.92060484,-0.950637481,-0.548083697,0.817804192,-0.004756374,-1
XXXX Gold,Castlemaine Perkins,62,http://beeradvocate.com/beer/profile/572/1530/?sort=topr,American Adjunct Lager,0.975417412,-0.706652421,-0.67170951,-0.244227058,0.641782992,-0.405989902,-1
Monteith's Radler,Monteith's Brewing Co.,62,http://beeradvocate.com/beer/profile/627/19319/?sort=topr,Fruit / Vegetable Beer,0.403005431,-0.598661829,1.195818443,-0.406854407,0.191153744,-0.355012584,-1
Tennent's Super Strong Lager,Tennent Caledonian Breweries,62,http://beeradvocate.com/beer/profile/53/1892/?sort=topr,Euro Strong Lager,0.294882923,0.252936757,-0.403326043,0.054182017,0.220715224,-0.51159858,-1
Axe Head Malt Liquor,Minhas Craft Brewery,62,http://beeradvocate.com/beer/profile/435/45298/?sort=topr,American Malt Liquor,0.272445799,-0.37835279,-0.065963109,0.132911493,0.877967924,-0.825167241,-0.603953162
Mickey's Ice,Miller Brewing Co.,62,http://beeradvocate.com/beer/profile/105/4633/?sort=topr,American Adjunct Lager,1.009063727,-0.504789511,-0.938422349,-0.109874044,0.291291415,-0.40311334,-1
Old Milwaukee Non Alcoholic,Pabst Brewing Company,62,http://beeradvocate.com/beer/profile/447/5719/?sort=topr,Low Alcohol Beer,1.076985073,-0.827843492,-0.938837013,-0.233752404,0.689272583,-0.335988712,-0.874651842
Cisk XS Extra Lager,Simonds Farsons Cisk Plc.,62,http://beeradvocate.com/beer/profile/1332/44356/?sort=topr,Euro Strong Lager,0.675550984,-0.169959692,-0.439703352,0.122531678,-0.306191618,-0.451174344,-1
Molson Dry,Molson Coors Canada,62,http://beeradvocate.com/beer/profile/433/7305/?sort=topr,American Adjunct Lager,1.244235156,-0.881806558,-0.823636824,-0.41930564,0.533465888,-0.225013178,-1
Carling,Coors Brewers Ltd,62,http://beeradvocate.com/beer/profile/3351/10265/?sort=topr,Euro Pale Lager,0.882352032,-0.838705101,-0.942695877,-0.309707789,0.846476183,0.044269216,-1
Green's Discovery,Green's Gluten Free Beers,62,http://beeradvocate.com/beer/profile/16132/27413/?sort=topr,English Strong Ale,-0.241668736,-0.038298126,1.106959447,-0.190562055,0.3688933,-0.293465822,-0.416482714
Cerveza Cristal,Cerveceria Bucanero S.A.,62,http://beeradvocate.com/beer/profile/1685/8628/?sort=topr,American Adjunct Lager,1.116066086,-0.750472355,-0.49227123,-0.415566887,0.269577531,-0.23442798,-0.768767684
I.C. Light,Pittsburgh Brewing Co.,62,http://beeradvocate.com/beer/profile/410/1633/?sort=topr,Light Lager,1.498085963,-0.852649905,-0.738250618,-0.356774976,0.124558982,-0.553453093,-1
Rolling Rock Extra Pale,Latrobe Brewing Co.,62,http://beeradvocate.com/beer/profile/174/567/?sort=topr,American Adjunct Lager,1.108582209,-0.8320838,-0.739002771,-0.42150339,0.628594688,-0.190429588,-0.893021831
Piels,Pabst Brewing Company,62,http://beeradvocate.com/beer/profile/447/5259/?sort=topr,American Adjunct Lager,1.166510292,-0.7481257,-0.869501386,-0.371199337,0.361611952,-0.149951067,-0.893021831
Golden Eagle Beer,Mohan Breweries &amp; Distilleries Ltd,62,http://beeradvocate.com/beer/profile/2650/6374/?sort=topr,American Adjunct Lager,0.648857157,-0.69309434,-0.46572332,-0.141872036,0.795739342,-0.329213087,-0.791437519
Red Horse Malt Liquor,San Miguel Corporation,62,http://beeradvocate.com/beer/profile/355/23940/?sort=topr,American Malt Liquor,0.705759234,-0.558528012,-0.451045389,-0.002072618,0.429384493,-0.477560193,-1
Genny Light,Genesee Brewing Co. / Dundee Brewing Co.,62,http://beeradvocate.com/beer/profile/302/855/?sort=topr,Light Lager,1.626611466,-0.765007355,-0.805196706,-0.495475972,0.095989182,-0.565696945,-1
Landshark Lager,Margaritaville Brewing Co.,62,http://beeradvocate.com/beer/profile/16098/34804/?sort=topr,American Adjunct Lager,1.442542203,-0.826086793,-0.735688521,-0.444259985,0.253547512,-0.459643876,-0.901512162
Castle Lager,South African Breweries plc,62,http://beeradvocate.com/beer/profile/466/2476/?sort=topr,American Adjunct Lager,1.104450904,-0.698011175,-0.859182891,-0.19708492,0.296418494,-0.308413493,-1
Labatt Maximum Ice,Labatt Brewing Company Ltd.,62,http://beeradvocate.com/beer/profile/478/6158/?sort=topr,American Malt Liquor,0.718982174,-0.339399445,-0.647957226,0.09694032,0.464472743,-0.745204971,-1
Kirin Ichiban,"Kirin Brewery Company, Limited",62,http://beeradvocate.com/beer/profile/292/1249/?sort=topr,American Pale Lager,1.114868978,-0.943377095,-0.882652409,-0.321480214,0.392449493,-0.017219174,-0.615210307
Big Flats 1901,World Brews,62,http://beeradvocate.com/beer/profile/21092/64297/?sort=topr,American Adjunct Lager,1.296591835,-0.852063702,-0.701075579,-0.346302014,0.31720495,-0.44723762,-0.717252637
Yanjing Beer,Beijing Yanjing Beer Group Corporation,62,http://beeradvocate.com/beer/profile/713/2124/?sort=topr,American Adjunct Lager,1.123022253,-0.84120968,-0.429588665,-0.386873788,0.166985407,-0.183389845,-0.730228965
Name Tag Lager,Minhas Craft Brewery,62,http://beeradvocate.com/beer/profile/435/51855/?sort=topr,American Pale Lager,0.917778383,-0.709118618,-0.497638077,-0.167312113,0.130541939,-0.174130714,-1
Jacob Best Pilsner,Pabst Brewing Company,63,http://beeradvocate.com/beer/profile/447/6060/?sort=topr,American Adjunct Lager,1.141890857,-0.695651887,-1,-0.270591231,-0.128968825,0.100509779,-0.612204137
American Light,Pittsburgh Brewing Co.,63,http://beeradvocate.com/beer/profile/410/9210/?sort=topr,Light Lager,1.015897277,-0.928388679,-1,-0.227684832,0.82176455,-0.171380872,-1
Milwaukee Premium Brewing Company Classic Lager,"City Brewing Company, LLC",63,http://beeradvocate.com/beer/profile/782/24580/?sort=topr,American Adjunct Lager,0.876869879,-0.87406285,-0.530204988,0.018657075,0.12132749,-0.210668848,-1
I.C. Light Mango,Pittsburgh Brewing Co.,63,http://beeradvocate.com/beer/profile/410/70642/?sort=topr,Light Lager,0.411128094,-0.791304151,0.557034896,-0.093449101,0.990928401,-0.798763926,-1
Rascal's Wild Red,Anheuser-Busch,63,http://beeradvocate.com/beer/profile/29/80195/?sort=topr,Fruit / Vegetable Beer,-0.087541232,-0.192676584,-0.091729644,0.197765979,0.907099837,-0.481022757,-0.608122076
Labatt Genuine Lager,Labatt Brewing Company Ltd.,63,http://beeradvocate.com/beer/profile/478/1844/?sort=topr,American Adjunct Lager,1.286689449,-0.89097978,-1,-0.542758682,0.941402819,-0.264136745,-1
Romulan Ale,Cerveceria La Constancia S.A. / BevCo Ltd,63,http://beeradvocate.com/beer/profile/92/4681/?sort=topr,American Adjunct Lager,0.733476886,-0.68241936,-0.64897764,-0.154308673,0.256753516,0.08881354,-0.820152643
Antarctica Pilsen,Antarctica (Companhia Brasileira De Bebidas),63,http://beeradvocate.com/beer/profile/2479/6395/?sort=topr,American Adjunct Lager,1.391150883,-0.778655918,-0.764085622,-0.677923401,0.769714134,-0.42068403,-0.838838083
Nickel Brook Gluten Free,Better Bitters Brewing Co.,63,http://beeradvocate.com/beer/profile/11023/66071/?sort=topr,American Blonde Ale,0.550690213,-0.687848089,0.319709064,-0.607241432,0.508794743,0.143777685,-0.522712784
Cruzcampo Lager,Grupo Cruzcampo SA,63,http://beeradvocate.com/beer/profile/4173/8906/?sort=topr,American Adjunct Lager,1.264232449,-0.814744627,-0.835458269,-0.460871779,0.312858583,-0.106832643,-0.865114483
Labatt Blue Light Lime,Labatt Brewing Company Ltd.,63,http://beeradvocate.com/beer/profile/478/57405/?sort=topr,Light Lager,1.249624498,-0.84120968,-0.572191499,-0.492585204,0.986119395,-0.693771192,-1
Rainier Ale,Pabst Brewing Company,63,http://beeradvocate.com/beer/profile/447/1723/?sort=topr,American Malt Liquor,0.672765826,-0.481960659,-0.774542819,0.241546842,0.120191393,-0.500477831,-0.471937549
Shadow's Wild Black,Anheuser-Busch,63,http://beeradvocate.com/beer/profile/29/80198/?sort=topr,Fruit / Vegetable Beer,-0.271849813,1.247493758,-0.21019969,-0.268151736,0.957635284,-0.67021513,-1
Old German,Pittsburgh Brewing Co.,63,http://beeradvocate.com/beer/profile/410/6070/?sort=topr,American Adjunct Lager,1.049162909,-0.758932188,-0.640288968,-0.465581694,0.502504822,-0.093441449,-0.754267968
XXXX Bitter,Castlemaine Perkins,63,http://beeradvocate.com/beer/profile/572/1527/?sort=topr,American Adjunct Lager,0.458873029,-0.54347783,-0.7908588,-0.568113229,0.497562372,1.015670543,-0.755076297
Tundrabeary Ale,Tommyknocker Brewery,63,http://beeradvocate.com/beer/profile/156/6845/?sort=topr,Fruit / Vegetable Beer,0.395621192,-0.625417707,0.83400745,-0.074211946,0.369826806,-0.706530726,-1
Kennebunkport Wheat Beer,Federal Jack's Restaurant &amp; Brew Pub,63,http://beeradvocate.com/beer/profile/663/40699/?sort=topr,American Pale Wheat Ale,0.763910117,-0.726086698,0.220488291,-0.535001909,0.538821743,-0.229643155,-0.650983724
Yankee Jim Ice Bock,Big Hole Brewing Company,63,http://beeradvocate.com/beer/profile/1602/39966/?sort=topr,American Malt Liquor,0.532333133,-0.49939002,-0.32091936,0.008901849,0.099869065,-0.12233488,-0.884023667
Schlitz O.M.L. (Malt Liquor),JOS. Schlitz Brewing Co. (Pabst),63,http://beeradvocate.com/beer/profile/106/3160/?sort=topr,American Malt Liquor,0.853122963,-0.614366366,-0.774342769,0.08731742,0.356139635,-0.518783302,-1
Schmidt,Pabst Brewing Company,63,http://beeradvocate.com/beer/profile/447/3455/?sort=topr,American Adjunct Lager,1.140335381,-0.706924039,-0.663603572,-0.446189638,0.691879485,-0.413061451,-1
Steel Reserve 211 Triple Export,Steel Brewing Company,63,http://beeradvocate.com/beer/profile/257/27218/?sort=topr,American Malt Liquor,0.743158234,-0.527365283,-0.73286166,0.19708851,0.475629285,-0.709983305,-1
Stroh's,Pabst Brewing Company,63,http://beeradvocate.com/beer/profile/447/1330/?sort=topr,American Adjunct Lager,1.115231346,-0.661247318,-0.815713261,-0.340360765,0.184939029,-0.142559337,-0.676274758
Schaefer,F &amp; M Schaefer Brewing Co.,63,http://beeradvocate.com/beer/profile/442/1318/?sort=topr,American Adjunct Lager,1.303882602,-0.853912906,-0.922148255,-0.24975098,0.327285601,-0.416415386,-0.893633135
Blackout Stout,Indian Wells Brewing Company,63,http://beeradvocate.com/beer/profile/619/46967/?sort=topr,Irish Dry Stout,0.373963507,0.999516094,-0.670181156,-0.09537013,-0.091662089,-0.685217315,-1
Warsteiner Premium Fresh,Warsteiner Brauerei,63,http://beeradvocate.com/beer/profile/360/2140/?sort=topr,Low Alcohol Beer,1.082722601,-0.717511144,-0.799277269,-0.395517594,0.129292721,0.128478536,-0.897159108
Wittekerke RosÃ©,Brouwerij Bavik,63,http://beeradvocate.com/beer/profile/718/18432/?sort=topr,Fruit / Vegetable Beer,-0.116319002,-0.419654009,0.791656593,0.486794862,0.069101278,-0.749144072,-0.490021879
