Name,Brewery,Rating,Link,Style,Light,Dark,Fruit,Sweet,Carbonation,Bitter,Spice
Sahalie,The Ale Apothecary,94,http://beeradvocate.com/beer/profile/29600/86298/?sort=topr,Saison / Farmhouse Ale,0.401528583,-0.269564529,1.768062038,-0.583194989,0.150314187,-0.832303272,-0.822721891
Imperial Stout Trooper,Coffee Infused,98,http://beeradvocate.com/beer/profile/357/65686/?sort=topr,Russian Imperial Stout,-0.827208805,1.156523772,-0.956749031,0.938143302,-0.07090008,-0.195055704,-1
Zipfer Original,Brauerei Zipf (Brau Union),75,http://beeradvocate.com/beer/profile/3799/30353/?sort=topr,Euro Pale Lager,0.700614765,-0.584586462,-0.483448139,-0.274048144,0.365028319,0.034792134,-0.823562072
India Pale Ale,Double Take Brewing Company,76,http://beeradvocate.com/beer/profile/25882/70553/?sort=topr,American IPA,-0.121030571,-0.549968667,0.850977503,-0.232565181,-0.251436083,0.802541136,-0.823562072
Two Tun IPA,Mac and Jack's Brewery,78,http://beeradvocate.com/beer/profile/858/18443/?sort=topr,American IPA,-0.025490416,-0.446115282,-0.096034243,-0.274048144,-0.295469255,1.336627398,-0.647124144
Alpine Glacier Pilsner,Tommyknocker Brewery,79,http://beeradvocate.com/beer/profile/156/74620/?sort=topr,German Pilsener,0.662398702,-0.688439846,0.248333665,-0.419238515,0.10082929,0.068172525,-0.823562072
Hop Test #1,Al's of Hampden / Pizza Boy Brewing,80,http://beeradvocate.com/beer/profile/18316/76202/?sort=topr,American Double / Imperial IPA,-0.159246633,-0.515350872,0.162241688,-0.419238515,-0.427568769,1.737192095,-0.470686216
Munich Helles,Five Seasons Prado,80,http://beeradvocate.com/beer/profile/1032/4184/?sort=topr,Munich Helles Lager,0.700614765,-0.619204257,-0.827816046,-0.08737481,-0.339502426,0.535498005,-0.647124144
Roger's Pils,Georgetown Brewing Company,81,http://beeradvocate.com/beer/profile/4378/22799/?sort=topr,Czech Pilsener,0.929911137,-0.792293231,-0.526494127,-0.377755552,0.012762946,0.201694091,-0.294248288
Stoner,Birrificio BrÌ_ton,82,http://beeradvocate.com/beer/profile/15939/43517/?sort=topr,Belgian Strong Pale Ale,0.280238081,-0.342261898,0.93706948,-0.398497034,-0.075303397,-0.365772563,0.940817208
Belle,Devil's Canyon Brewing Company,82,http://beeradvocate.com/beer/profile/4950/79599/?sort=topr,BiÌ¬re de Champagne / BiÌ¬re Brut,0.62418264,-0.826911026,0.463563607,-0.315531107,0.409061491,-0.299011781,-0.823562072
Thunderhop Double IPA,Church Brew Works,83,http://beeradvocate.com/beer/profile/603/28493/?sort=topr,American Double / Imperial IPA,-0.407651037,-0.307644103,0.162241688,0.03707408,-0.16336974,1.102964658,-0.823562072
Dragets Kanal Dubbel IPA,NynÌ_shamns Angbryggeri,83,http://beeradvocate.com/beer/profile/3476/56983/?sort=topr,American Double / Imperial IPA,-0.541407254,-0.549968667,0.463563607,-0.045891847,-0.031270225,1.403388181,-1
Murray's Big Wednesday Pale Ale,Murray's Craft Brewing Co.,83,http://beeradvocate.com/beer/profile/12897/54722/?sort=topr,American Pale Ale (APA),-0.140138602,-0.619204257,0.463563607,-0.543687405,-0.075303397,1.37000779,0.235065496
Market Cross Red,Market Cross Pub &amp; Brewery,84,http://beeradvocate.com/beer/profile/1446/4458/?sort=topr,American Amber / Red Ale,-0.178354664,-0.065319539,-0.612586104,0.389679267,-0.251436083,0.602258787,-1
Devil Bird Holiday Ale,Lavery Brewing Company,84,http://beeradvocate.com/beer/profile/23635/64729/?sort=topr,American Porter,-0.675163472,0.903978717,-0.913908023,1.053406678,-0.16336974,-0.499294129,-0.294248288
The Talented Mr. Orangutan Orange Stout,Evil Twin Brewing,84,http://beeradvocate.com/beer/profile/24300/76961/?sort=topr,American Stout,-0.579623317,0.903978717,1.19534541,0.099298525,-0.251436083,-0.566054912,-1
Bahl Hornin' Mowkeef,Anderson Valley Brewing Company,84,http://beeradvocate.com/beer/profile/193/74427/?sort=topr,Saison / Farmhouse Ale,0.605074609,-0.376879693,-0.009942266,-0.522945923,0.144862461,-0.332392172,1.999444777
Moeder Overste,Brasserie LefÌ¬bvre SA,84,http://beeradvocate.com/beer/profile/149/7353/?sort=topr,Tripel,0.127373833,-0.376879693,0.807931515,-0.108116291,0.012762946,-0.432533346,0.587941352
Cassis De Hill,Iron Hill Brewery &amp; Restaurant,85,http://beeradvocate.com/beer/profile/6045/46191/?sort=topr,Lambic - Fruit,-0.254786789,0.246240614,2.443679075,-0.357014071,-0.119336568,-0.866478434,-0.823562072
Imperial Stout,Dark Star Brewing Company Limited,85,http://beeradvocate.com/beer/profile/7898/27826/?sort=topr,Russian Imperial Stout,-0.675163472,1.111685486,-0.612586104,0.55561112,-0.339502426,0.101552916,-0.823562072
Laughing Loon Lager,Oak Pond Brewing Company,85,http://beeradvocate.com/beer/profile/254/24774/?sort=topr,Munich Dunkel Lager,-0.27389482,0.384711794,-0.569540116,0.845991862,-0.207402911,-0.53267452,-0.647124144
Pastrami On Rye,Pipeworks Brewing Company,85,http://beeradvocate.com/beer/profile/28178/87634/?sort=topr,Herbed / Spiced Beer,-0.350326944,0.696271947,-0.741724069,0.161522969,0.012762946,-0.732956869,5.175327481
Evil Twin The Cowboy,Evil Twin Brewing,85,http://beeradvocate.com/beer/profile/24300/86117/?sort=topr,Smoked Beer,0.62418264,-0.584586462,-0.225172208,-0.149599255,0.144862461,-0.098729432,-0.647124144
Tenaya Creek Old Jackalope Barleywine,Tenaya Creek Brewery,86,http://beeradvocate.com/beer/profile/2312/67808/?sort=topr,American Barleywine,-0.63694741,0.488565178,0.033103723,0.244488896,-0.075303397,0.401976439,-0.647124144
Arbor Brewing Sodibo Barrel Aged Blond Ale (Sour Series),Arbor Brewing Company,86,http://beeradvocate.com/beer/profile/1457/68034/?sort=topr,American Wild Ale,-0.044598447,-0.446115282,2.831092971,-0.398497034,0.144862461,-1,-0.823562072
Baltic Porter,Lancaster Brewing Company,86,http://beeradvocate.com/beer/profile/743/16542/?sort=topr,Baltic Porter,-0.10192254,0.696271947,-0.741724069,0.43116223,-0.251436083,-0.265631389,-0.823562072
Mediator,Heater Allen Brewing,86,http://beeradvocate.com/beer/profile/16378/49180/?sort=topr,Doppelbock,-0.254786789,0.07315164,0.248333665,0.368937785,-0.031270225,-0.299011781,-0.470686216
Hoparazzi,Parallel 49 Brewing Company,87,http://beeradvocate.com/beer/profile/29378/83003/?sort=topr,American Pale Lager,0.242022019,-0.861528821,0.248333665,-0.564428887,-0.339502426,1.570290138,-1
Tunnel Vision,New Albanian Brewing Company Pizzeria and Public House,88,http://beeradvocate.com/beer/profile/2504/21477/?sort=topr,Belgian Strong Pale Ale,-0.178354664,0.384711794,0.076149711,0.057815561,0.056796118,-0.499294129,1.293693065
Killer Green Wet Hopped DIPA,Double Mountain Brewery &amp; Taproom,89,http://beeradvocate.com/beer/profile/16094/38973/?sort=topr,American Double / Imperial IPA,-0.10192254,-0.134555129,0.162241688,-0.522945923,-0.339502426,1.470148964,-1
Hoodoo,Boom Island Brewing Company,89,http://beeradvocate.com/beer/profile/27942/77914/?sort=topr,Dubbel,-0.407651037,0.627036358,-0.311264185,-0.08737481,0.541161005,-0.465913738,2.881634417
3rd Year Beer,Revolution Brewing Company,90,http://beeradvocate.com/beer/profile/22072/89688/?sort=topr,Wheatwine,-0.503191192,0.765507537,-0.44040215,0.887474825,-0.119336568,-0.833098043,-0.11781036
Night Rider,Bourbon Barrel Aged,96,http://beeradvocate.com/beer/profile/5318/63499/?sort=topr,American Double / Imperial Stout,-0.751595596,1.180921075,-0.956954012,1.219338531,-0.075303397,-0.833098043,-0.823562072
Hodgson's Double India Pale Ale,Fish Brewing Company / Fishbowl Brewpub,75,http://beeradvocate.com/beer/profile/684/78909/?sort=topr,American Double / Imperial IPA,-0.315355642,-0.517636953,0.456660005,-0.091679646,-0.298792513,1.192713824,-0.648788653
Sod Buster,Tractor Brewing Co.,76,http://beeradvocate.com/beer/profile/7051/32533/?sort=topr,American Pale Ale (APA),0.065002335,-0.621000463,0.199602357,-0.029748712,0.051811231,0.528255089,-1
Red Thistle Ale,Golden Valley Brewery and Pub,78,http://beeradvocate.com/beer/profile/2015/7493/?sort=topr,American Amber / Red Ale,-0.201248249,-0.242000926,-0.443041763,0.259262309,-0.123490641,0.661146836,-0.297577305
Trick Or Treat,Evil Genius Beer Company,78,http://beeradvocate.com/beer/profile/29022/85013/?sort=topr,American Porter,-0.600624124,0.653816161,-0.785785293,0.58956062,-0.123490641,-0.933554127,5.848621273
Lion Heart Stout,Big City Brewing CO LTD,78,http://beeradvocate.com/beer/profile/9827/24193/?sort=topr,Milk / Sweet Stout,-0.448480934,1.480724242,-0.485884704,0.279905954,-0.035839705,-0.501655949,-1
3 Ravens Bronze,3 Ravens Brewing,79,http://beeradvocate.com/beer/profile/4778/23917/?sort=topr,English Bitter,0.084020234,-0.173091919,-0.314512939,0.032182221,0.007985763,0.395363343,-1
Serafijn Donker,Microbrouwerij Achilles,81,http://beeradvocate.com/beer/profile/3442/9141/?sort=topr,Belgian Strong Dark Ale,-0.543570428,0.791634175,-0.185984115,0.383124176,0.183287635,-0.734216506,1.634085105
One Of Those Guys Beer,"Those Guys &amp; TG Enterprises, Inc.",81,http://beeradvocate.com/beer/profile/24675/65417/?sort=topr,American Pale Lager,1.13000467,-0.621000463,-0.485884704,-0.174254223,-0.079665173,-0.468433012,-1
Leaning Chimney Porter,Grey Sail Brewing of Rhode Island,82,http://beeradvocate.com/beer/profile/27710/76482/?sort=topr,American Porter,-0.239284046,0.343725631,-0.914314117,0.734066131,0.051811231,-0.235872455,-1
Peach Cream Ale,The Tin Whistle Brewing Company,82,http://beeradvocate.com/beer/profile/4047/44592/?sort=topr,Fruit / Vegetable Beer,0.80670039,-0.276455429,-0.100298232,-0.401334312,0.402414974,-0.601324759,-0.648788653
Milk Chocolate Stout,Rock Bottom Restaurant &amp; Brewery,83,http://beeradvocate.com/beer/profile/1550/40037/?sort=topr,Milk / Sweet Stout,-0.467498832,1.308451725,-0.957157059,0.651491553,-0.430268917,-0.235872455,-1
Tartan Ale,Port City Brewing,83,http://beeradvocate.com/beer/profile/24791/79371/?sort=topr,Scottish Ale,-0.258301945,0.033635101,-0.400198821,0.734066131,0.49006591,-0.634547696,-1
Mastodon,Mahrs-BrÌ_u,83,http://beeradvocate.com/beer/profile/428/78313/?sort=topr,Munich Helles Lager,0.217145526,-0.517636953,-0.400198821,0.032182221,0.051811231,0.262471596,0.404845389
Magnum P.A.,Terminal Brewhouse,84,http://beeradvocate.com/beer/profile/19136/53252/?sort=topr,American IPA,-0.125176653,-0.655454966,0.156759416,-0.360047023,-0.211141577,1.657834938,-1
Single Hop APA (Amarillo),Bitter Root Brewing,84,http://beeradvocate.com/beer/profile/7406/51243/?sort=topr,American Pale Ale (APA),0.445360312,-0.655454966,0.199602357,-0.690345334,-0.167316109,0.960153267,-0.121971632
Bengal Gold India Pale Ale,Triumph Brewing Company,84,http://beeradvocate.com/beer/profile/4832/15245/?sort=topr,English India Pale Ale (IPA),-0.068122957,-0.68990947,-0.01461235,-0.442621601,-0.430268917,1.990064306,-0.824394326
Imperial Schwarzbier,Stoudts Brewing Co.,84,http://beeradvocate.com/beer/profile/394/65666/?sort=topr,Schwarzbier,-0.125176653,0.205907618,-0.828628235,0.610204265,-0.123490641,-0.036534835,-1
Adam Bomb IPA,Blackstone Restaurant &amp; Brewery,86,http://beeradvocate.com/beer/profile/691/78930/?sort=topr,American IPA,-0.239284046,-0.310909933,1.484890597,-0.525196178,-0.211141577,0.594700963,-0.121971632
Great Blue Heron Pale Ale,Elk Creek Cafe &amp; Aleworks,86,http://beeradvocate.com/beer/profile/16526/40786/?sort=topr,English Pale Ale,0.445360312,-0.827727483,-0.228827056,-0.132966934,-0.342617981,0.694369773,-0.121971632
La Soeur Mechant,McKenzie Brew House,87,http://beeradvocate.com/beer/profile/1872/76511/?sort=topr,Belgian Strong Pale Ale,-0.106158754,0.102544108,2.641650013,-0.566483467,-0.079665173,-0.966777063,-0.121971632
Convergence,Backlash Beer Company,87,http://beeradvocate.com/beer/profile/26554/74111/?sort=topr,Saison / Farmhouse Ale,0.122056032,-0.448727946,1.099304125,-0.587127112,-0.079665173,-0.235872455,3.214536168
Wild Hop IPA,Harviestoun Brewery Ltd.,87,http://beeradvocate.com/beer/profile/323/64717/?sort=topr,English India Pale Ale (IPA),0.084020234,-0.655454966,0.328131181,-0.6284144,-0.254967045,1.558166128,-0.648788653
Salty Scot,Parallel 49 Brewing Company,87,http://beeradvocate.com/beer/profile/29378/87230/?sort=topr,Scotch Ale / Wee Heavy,-0.239284046,-0.069728409,-0.571570587,1.064364442,0.007985763,-0.601324759,-1
Stand Up Double IPA,Golden City Brewery,88,http://beeradvocate.com/beer/profile/1532/27773/?sort=topr,American Double / Imperial IPA,-0.372409338,-0.035273906,0.585188829,-0.277472445,-0.254967045,1.02659914,-0.824394326
Liquid Sunshine Ale,Lawson's Finest Liquids,89,http://beeradvocate.com/beer/profile/17980/68126/?sort=topr,Saison / Farmhouse Ale,0.426342413,-0.552091456,0.799403536,-0.6284144,-0.342617981,0.295694532,0.756056737
Helltown The Rapture IPA,Helltown Brewing,90,http://beeradvocate.com/beer/profile/26528/75282/?sort=topr,American IPA,-0.334373541,-0.104182913,0.713717653,-0.442621601,-0.298792513,1.259159697,-1
Bourbon Barrel-Aged å_ Shark-Alligator å_ Man,Jackie O's Pub &amp; Brewery,90,http://beeradvocate.com/beer/profile/1432/84566/?sort=topr,Belgian Strong Dark Ale,-0.581606226,1.101724705,-0.485884704,0.672135198,-0.167316109,-0.700993569,0.404845389
Crooked Stave Bourbon Barrel Aged Sentience,Crooked Stave Artisan Beer Project,90,http://beeradvocate.com/beer/profile/25191/86379/?sort=topr,Quadrupel (Quad),-0.695713619,0.860543182,1.442047656,-0.050392357,0.49006591,-0.933554127,-0.473182979
Kozel SvÌ©tlÌ_,Pivovar VelkÌ© Popovice a.s.,76,http://beeradvocate.com/beer/profile/448/18502/?sort=topr,Czech Pilsener,0.855004067,-0.657072549,-0.658865594,-0.219224416,0.134112579,0.025075775,-0.650437532
Adnams Spindrift,"Adnams plc, Sole Bay Brewery",77,http://beeradvocate.com/beer/profile/779/59594/?sort=topr,English Pale Ale,0.495360422,-0.622779804,0.407179425,-0.486331853,0.308591437,0.157343617,-1
Duggan's #5 Sorachi Lager,Cool Beer Brewing Co.,77,http://beeradvocate.com/beer/profile/3255/71664/?sort=topr,Japanese Rice Lager,1.101076035,-0.862829019,-0.232447586,-0.589065482,0.395830866,-0.173325988,-0.475656298
Smooth Ryed,BridgePort Brewing Co. / Brewpub,78,http://beeradvocate.com/beer/profile/43/88841/?sort=topr,Rye Beer,0.041073711,-0.382730588,0.066045019,-0.363051497,0.177732294,0.521080183,0.922593573
Brown Ale,Boxcar Brewing Co.,79,http://beeradvocate.com/beer/profile/22903/63371/?sort=topr,English Brown Ale,-0.167141031,0.063075099,-0.360372989,0.25335028,0.003253435,0.223477538,-0.650437532
Blanche De Quebec,Ferme Brasserie Schoune,80,http://beeradvocate.com/beer/profile/771/4762/?sort=topr,Witbier,0.74143239,-0.862829019,1.26001544,-0.773986015,0.613929439,-0.801598237,0.747812339
Loose Caboose,Roanoke Railhouse Brewery,80,http://beeradvocate.com/beer/profile/19340/66755/?sort=topr,American Double / Imperial Pilsner,-0.261784096,0.165953334,-0.232447586,0.294443732,-0.127605709,-0.007991185,0.573031105
Toria Tripel,De Hoevebrouwers,81,http://beeradvocate.com/beer/profile/17982/57837/?sort=topr,Tripel,0.23035984,-0.142681372,0.790955632,-0.65070566,0.134112579,-0.107192067,0.922593573
Sex Panther,SanTan Brewing Co.,82,http://beeradvocate.com/beer/profile/16357/65954/?sort=topr,American Porter,-0.299641322,0.886100982,-0.786790996,0.499910991,0.003253435,-0.33866079,-1
Black Heart Imperial Stout,Southern Oregon Brewing Company,83,http://beeradvocate.com/beer/profile/17116/76909/?sort=topr,American Double / Imperial Stout,-0.375355773,1.160442943,-0.275089387,0.232803554,-0.389323996,-0.140259027,-1
Caterpillar,Brewfist,83,http://beeradvocate.com/beer/profile/24892/80940/?sort=topr,American Pale Ale (APA),0.041073711,-0.691365294,1.046806436,-0.383598223,-0.083985994,0.388812341,0.398249871
Sella Del Diavolo,Birrificio Barley,83,http://beeradvocate.com/beer/profile/16536/48042/?sort=topr,BiÌ¬re de Garde,-0.148212418,-0.657072549,0.790955632,0.109523199,-0.040366279,0.157343617,-0.126093831
Ol' Willy Wit,Fernie Brewing Co.,83,http://beeradvocate.com/beer/profile/3795/50065/?sort=topr,Witbier,0.306074292,-0.451316078,1.174731839,-0.527425304,0.221352008,-0.768531277,2.320843444
The Trip XIV (Fresh Hop Imperial IPA),New Belgium Brewing,84,http://beeradvocate.com/beer/profile/192/86390/?sort=topr,American Double / Imperial IPA,-0.148212418,-0.417023333,0.833597433,-0.363051497,-0.127605709,0.686414985,0.048687403
Noblesse Extra Ordinaire,Brouwerij De Dochter van de Korenaar,84,http://beeradvocate.com/beer/profile/16790/65513/?sort=topr,Belgian IPA,-0.318569935,-0.519901568,0.790955632,-0.075397335,-0.083985994,0.620281064,0.048687403
Legacy Ale,Swans Brewpub / Buckerfield Brewery,84,http://beeradvocate.com/beer/profile/1250/35628/?sort=topr,English Barleywine,-0.583570516,0.371709805,0.492463026,0.294443732,-0.083985994,-0.140259027,0.048687403
Stegmaier Summer Stock Lager,"Lion Brewery, Inc.",84,http://beeradvocate.com/beer/profile/150/30197/?sort=topr,American Pale Lager,0.949647132,-0.828536274,-0.488298391,-0.363051497,0.04687315,0.124276657,-0.300875064
Hitachino Nest Amber Ale,Kiuchi Brewery,85,http://beeradvocate.com/beer/profile/697/7729/?sort=topr,American Amber / Red Ale,-0.35642716,-0.005510391,-0.530940192,0.438270813,-0.432943711,0.851749788,-1
Innis &amp; Gunn Canada Day 2012 Scottish Oak,Innis &amp; Gunn,85,http://beeradvocate.com/beer/profile/10272/82748/?sort=topr,English Strong Ale,-0.261784096,0.954686472,-0.403014789,0.458817539,-0.171225423,-0.570129514,-1
Hopf Spezial Weisse,Weissbierbrauerei Hopf,85,http://beeradvocate.com/beer/profile/1357/47757/?sort=topr,Hefeweizen,0.022145098,-0.314145097,0.364537624,-0.383598223,0.264971723,-0.669330395,5.641686887
Papelblonde Ale,Lawson's Finest Liquids,86,http://beeradvocate.com/beer/profile/17980/43983/?sort=topr,American Blonde Ale,0.135716776,-0.451316078,0.70567203,-0.506878578,-0.083985994,0.653348025,-0.650437532
Tuatara APA,Tuatara Brewing Co.,86,http://beeradvocate.com/beer/profile/9854/64094/?sort=topr,American Pale Ale (APA),-0.129283805,-0.588487058,0.833597433,-0.301411319,-0.083985994,0.851749788,-0.825218766
Arbor Brewing Demetrius,Arbor Brewing Company,87,http://beeradvocate.com/beer/profile/1457/61882/?sort=topr,American Wild Ale,-0.318569935,-0.108388627,1.643791647,-0.691799112,0.177732294,0.388812341,-0.126093831
Maple Amber Ale,Horseheads Brewing Inc.,87,http://beeradvocate.com/beer/profile/16261/42197/?sort=topr,Fruit / Vegetable Beer,-0.394284386,0.303124315,-0.829432797,0.869752057,-0.040366279,-0.173325988,-0.825218766
Honest Stout,Goose Island Beer Co.,88,http://beeradvocate.com/beer/profile/1549/40208/?sort=topr,Foreign / Export Stout,-0.602499128,1.53766314,-0.914716398,0.70537825,-0.040366279,-0.636263435,-1
Huber Weisses Original,Hofbrauhaus Freising,88,http://beeradvocate.com/beer/profile/3689/8131/?sort=topr,Hefeweizen,0.325002905,-0.176974117,0.790955632,-0.465785127,0.134112579,-0.768531277,2.14606221
L'Amoureuse No. 2,Brasserie Trois Dames,89,http://beeradvocate.com/beer/profile/17998/83307/?sort=topr,Belgian Strong Pale Ale,-0.110355192,-0.382730588,2.539269463,-0.404144949,-0.432943711,-0.636263435,1.097374807
